"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA06608-1024",14,4196.15068981001,1.7558008015195,0.285714285714286,0.398523985239852,8.45680102588757,32,2.71434854636011,5858210.403204,455115780.3239,31.9988938847526,48.896023,-99.71392205,4.715496925,2.8,1.0115846,625.92,9,9010004,46,"Region_8",690.8,24010,439,19,23757,8.54,21.338333,5.226993464,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","ND","8/7/2007",19.9360624067955,3.46573590279973,3.46570133610082,8.34192288160013,2.63905732961526,2.1349709727815,6.08449941307517,2.94443897916644,48.896023,10.0862256892153,10.0756325028785,3.06050512660869,1.65383624929955,6.53785034627252,0.398523985239852,0.158821366811454,0.0816326530612245
"NLA06608-1034",11,17307.6923076923,1.47514643110324,0.181818181818182,0.0856481481481482,7.00107394776435,29,1.54843819734454,3393131.31321,382091180.7905,27.9046225792678,42.744961,-83.3105724,11.22238884,9,1.454307144,301.57,4,4090003,56,"Region_5",631.2,8910,563,5,4513,8.55,16.27,5.732745098,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MI","8/16/2007",19.761169831257,3.36729582998647,3.32879235894799,9.75890632372502,2.39789527279837,1.94606355839669,6.33327962813969,1.6094379124341,42.744961,9.09492952046486,8.414717399827,2.78932292123095,1.74619449070159,6.44762276953166,0.0856481481481482,0.00733560528120713,0.0330578512396694
"NLA06608-1035",11,6727.50584508636,1.57213586372941,0.545454545454545,0.54932735426009,8.38850301511255,16,0.904689786292013,59338429.33518,16474218645.972,15.242664653767,43.305803,-94.69023855,92.81495307,2.7,8.441814971,386.6,7,7100002,47,"Region_7",411.4,14710,4348,160,19137,8.71,26.9,5.675882353,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IA","8/14/2007",23.5250624895622,2.77258872223978,2.72409838102241,8.81395975143552,2.39789527279837,2.12686207966231,8.3774712482411,5.07517381523383,43.305803,9.59628281359548,9.85937891291007,3.29212628660779,1.73622603198644,6.01956597721886,0.54932735426009,0.30176054213839,0.297520661157025
"NLA06608-1036",13,6749.42558080163,1.80847101464651,0.307692307692308,0.24113475177305,7.64786434623914,31,2.52835313489037,3274668.608458,1519239572.9114,30.9543554469505,39.014845,-95.2899994,11.84427077,4.5,1.560001284,250.08,10,10270104,40,"Region_7",419.3,5090,856,94,1798,8.21,23.166667,5.558366013,"Central Irregular Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW NATURAL","KS","6/14/2007",21.141475765643,3.43398720448515,3.43251371449469,8.81721268110494,2.56494935746154,2.03442643843687,6.75227037614174,4.54329478227,39.014845,8.53503310954457,7.49443021503157,3.14271447829113,1.71530418251659,6.03858665417672,0.24113475177305,0.0581459685126503,0.0946745562130178
"NLA06608-1037",19,2952.57637938896,1.9579589636946,0.315789473684211,0.401544401544402,10.7104202298743,27,2.11678787449656,2538158.730183,3319028103.1897,26.9999504998919,40.306501,-74.13720525,216.2564885,8.1,22.91476829,0,2,2030104,84,"Region_2",241.5,3280,441,25,5963,8.76,21.077778,5.679738562,"Atlantic Coastal Pine Barrens","XIV","Eastern Coastal Plain","CPL","PLNLOW MAN-MADE","NJ","9/5/2007",21.922937837015,3.29583686600433,3.29583503266531,7.99043341713199,2.94443897916644,2.3712171208397,6.08904487544685,3.2188758248682,40.306501,8.09559870137819,8.69332898912311,3.04821931014771,1.73690520385685,5.48686947309263,0.401544401544402,0.161237906411652,0.0997229916897507
"NLA06608-1038",13,4956.50183150183,0.688971500664107,0.307692307692308,0.0207852193995381,4.65640547358343,25,0.756243993540235,13109999.996786,3386173301.8907,24.4568335682438,47.762854,-91.60874473,75.18450914,5.5,5.480727418,484.34,9,9030001,50,"Region_5",51.32,13300,561,20,3083,7.44,22.58,5.188823529,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MN","8/3/2007",21.9429663012409,3.2188758248682,3.19690966841411,8.50845549498803,2.56494935746154,1.53824379288809,6.3297209055227,2.99573227355399,47.762854,9.49551931420985,8.03365842788615,3.11706455872152,1.6465069911351,3.93808053974744,0.0207852193995381,0.000432025345486935,0.0946745562130178
"NLA06608-1039",14,5011.90161332981,2.02684893971599,0.428571428571429,0.142480211081794,10.8138720947062,6,0.229761063848804,5975672.64269,496225632.72,5.99999999906978,33.29231,-84.47502308,16.80078816,4.6,3.256661565,244,3,3130005,45,"Region_4",48.19,7460,1454,81,10936,7.33,25.912,5.73254902,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","GA","8/28/2007",20.0225412859289,1.79175946922805,1.79175946907302,8.51957068560178,2.63905732961526,2.38082976313938,7.28207365809346,4.39444915467244,33.29231,8.91731069319781,9.29981537840379,3.25470618186903,1.74616028695627,3.87515153065224,0.142480211081794,0.0203006105499126,0.183673469387755
"NLA06608-1041",7,10394.4472659556,0.519436476299179,0.428571428571429,0.0162866449511401,3.82689703724042,14,1.56014697503063,72731442.82753,8692385138.62,13.9875393855352,47.728697,-119.5926045,75.18739617,19.5,5.935974749,559.27,17,17020012,10,"Region_10",4217,18410,1878,190,11901,9.34,13.915,6.06620915,"Columbia Plateau","III","Xeric West","III","WMTNS NATURAL","WA","8/16/2007",22.8857132079103,2.63905732961526,2.63816688940067,9.24902702581014,1.94591014905531,1.34205430178073,7.53796265976821,5.24702407216049,47.728697,9.82064927422712,9.38437770918244,2.63296739497785,1.80273388773563,8.34687925374656,0.0162866449511401,0.000265254803764496,0.183673469387755
"NLA06608-1044",20,2162.08076070822,2.1627895948628,0.35,0.248756218905473,12.9745389043825,38,2.28521807324588,23524231.301088,9589463351.538,37.4923481775337,34.838406,-87.94670174,16819.29547,3.6,501.8690952,126.19,6,6040001,65,"Region_4",193.5,2190,344,54,2406,8.05,29.14,5.873267974,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TN","7/10/2007",22.9839307651037,3.63758615972639,3.62413686355652,7.67882635213063,2.99573227355399,2.562988891186,5.8406416573734,3.98898404656427,34.838406,7.69165682281055,7.78572089653462,3.37211180076706,1.77041120362818,5.26527751246984,0.248756218905473,0.0618796564441474,0.1225
"NLA06608-1045",13,14034.0909090909,1.64190726231372,0.153846153846154,0.0465587044534413,7.7521173338604,16,1.88156937749388,518887.57439,111798696.406,15.9999821609093,42.493533,-77.14037466,4564.910063,49.6,91.32945468,217.44,4,4140201,83,"Region_2",300.5,2650,236,6,618,7.33,15.443478,5.509411765,"Eastern Great Lakes and Hudson Lowlands","VII","Mostly Glaciated Dairy Region","VII","EHIGH NATURAL","NY","8/29/2007",18.5322104585636,2.77258872223978,2.77258760729599,9.54924471356601,2.56494935746154,2.04796601042082,5.46383180502561,1.79175946922805,42.493533,7.88231491898027,6.42648845745769,2.73718677829697,1.70645785975256,5.70544775397526,0.0465587044534413,0.00216771296038289,0.0236686390532544
"NLA06608-1047",8,1915.85274229902,0.796545618550543,0.375,0.0457516339869281,5.06300154716724,30,0.297958808685174,80686666.671056,5416950479.1807,26.1110831884956,31.193595,-94.30727333,45650.68995,17.4,990.8719513,49.99,12,12020005,35,"Region_6",116.6,5140,285,3,6677,7.51,24.088235,5.269346405,"South Central Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","6/26/2007",22.4127988518379,3.40119738166216,3.26235986743061,7.5579180987395,2.07944154167984,1.62195949857083,5.65248918026865,1.09861228866811,31.193595,8.54480835844921,8.80642406385787,3.1817235470269,1.6619063330403,4.75874927391639,0.0457516339869281,0.00209321201247383,0.140625
"NLA06608-1052",19,118513.773222293,1.94659171700286,0.473684210526316,0.445045045045045,9.89388154077911,26,2.03191081129605,3784592.673333,1347852554.3455,25.9955949986605,39.61457,-99.18240152,1977.978547,7.7,46.35823439,527.53,10,10260012,27,"Region_7",982.6,10190,1329,295,16953,8.54,25.077778,6.184705882,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","KS","6/27/2007",21.0217784624047,3.25809653802148,3.25792710053932,11.6827844625272,2.94443897916644,2.29191653989971,7.19218205871325,5.68697535633982,39.61457,9.22916212621677,9.73820008829795,3.22198211534859,1.82207945127802,6.89020211973455,0.445045045045045,0.198065092119146,0.224376731301939
"NLA06608-1055",9,11179.7903789304,1.25245356006579,0.222222222222222,0.0408653846153846,5.17894906568657,16,0.801613317314748,36834666.66971,8484295081.538,15.7631752911663,39.920814,-81.46928239,10.3230291,3.8,1.341949258,244.75,5,5040005,70,"Region_5",149.3,5570,1477,88,4842,8.48,24.0375,5.732418301,"Western Allegheny Plateau","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","OH","7/24/2007",22.8614826539891,2.77258872223978,2.75767654200167,9.32186299688487,2.19722457733622,1.64460215261575,7.29776828253138,4.47733681447821,39.920814,8.62515033292133,8.485083137498,3.1796151109149,1.74613748375129,5.00595770454514,0.0408653846153846,0.00166997965976331,0.0493827160493827
"NLA06608-1056",10,41566.6986564299,1.48598716406222,0.2,0.230880230880231,6.33377593642367,19,0.712246235098414,26932148.14789,602697160.9364,17.542625032144,38.088375,-91.45201074,114.9874631,8.4,11.18567744,271.02,7,7140103,39,"Region_7",93.75,4470,464,22,4400,7.58,22.66,5.809803922,"Ozark Highlands","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","MO","9/27/2007",20.2169254078671,2.94443897916644,2.86463363550349,10.6350546126011,2.30258509299405,1.84589657275498,6.13988455222626,3.09104245335832,38.088375,8.40514368760761,8.38935981990635,3.12060125559986,1.75954682192944,4.54063166485052,0.230880230880231,0.0533056810113087,0.04
"NLA06608-1057",12,25197.42548044,1.47003832848233,0.166666666666667,0.0108695652173913,6.81077064628123,10,0.740395181480901,2533275.848778,1275807520.21,9.99999999191353,47.266902,-121.094003,1816.322738,20.3,32.41577789,678.81,17,17030001,77,"Region_10",47.27,920,28,1,5783,7.69,15.819048,5.167973856,"North Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/14/2007",20.9668451642602,2.30258509299405,2.3025850921854,10.1344971048059,2.484906649788,1.91850527767682,3.3322045101752,0,47.266902,6.82437367004309,8.66267785815822,2.76121478353765,1.64248070764398,3.85587584480515,0.0108695652173913,0.000118147448015123,0.0277777777777778
"NLA06608-1058",15,10000,2.01513359197054,0.2,0.144736842105263,7.92637546731641,24,2.21540778744989,656463.768142,1127647927.62428,23.9999950708358,42.364916,-122.2142097,477.1466455,16.4,11.28956834,1510.93,18,18010203,4,"Region_10",31.35,2180,171,1,9531,7.41,15.758824,6.547712418,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","9/5/2007",20.843399820402,3.17805383034795,3.17805362496608,9.21034037197618,2.70805020110221,2.07019586524811,5.14166355650266,0,42.364916,7.68708015578313,9.16230492293763,2.75740046235624,1.87911573948516,3.44521426707893,0.144736842105263,0.0209487534626039,0.04
"NLA06608-1059",22,18500,2.72093121888671,0.0454545454545455,0.00415800415800416,14.9076944575522,7,0.979932928065534,91395628.0286,13285921443.132,6.99962926881618,44.005516,-88.41583313,53988.61144,5,167.1712072,227.64,4,4030204,53,"Region_5",388.9,7720,1406,161,17658,8.71,24.366667,5.504771242,"Southeastern Wisconsin Till Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/30/2007",23.3099707734166,1.94591014905531,1.94585718605511,9.82552601106642,3.09104245335832,2.70187748620657,7.24850407237061,5.08140436498446,44.005516,8.95156964301882,9.77894421746153,3.19321609176751,1.70561521472449,5.9633222411617,0.00415800415800416,1.72889985779799e-05,0.00206611570247934
"NLA06608-1060",13,7662.37473519734,1.79113422553044,0.538461538461538,0.687254901960784,4.90415261831286,36,2.53672789219954,202092444.44995,93302128773.88,35.1752641046623,37.667942,-88.83968274,5.154350123,1.8,1.516988421,132.18,5,5140204,72,"Region_5",113.9,9240,2372,243,13899,8.94,30.043333,5.933398693,"Interior River Valleys and Hills","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","IL","8/14/2007",25.2591087609797,3.58351893845611,3.56034311127823,8.94407723233888,2.56494935746154,1.59008231933906,7.77148876011762,5.49306144334055,37.667942,9.13129716463573,9.53957217408476,3.40264077280512,1.78059718424341,4.73532087045314,0.687254901960784,0.472319300269127,0.289940828402367
"NLA06608-1070",10,13254.628387443,1.55881168631809,0.2,0.0161943319838057,6.61350024423917,22,2.42097967114727,12451631.549022,2041105519.4133,21.9750175992016,46.097268,-97.23731774,256.2104237,4.2,6.83910766,330.05,9,9020105,46,"Region_8",759.5,14180,1183,774,29335,8.72,23.234,5.381830065,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","ND","7/11/2007",21.4367574192973,3.09104245335832,3.08990624444471,9.49210208267889,2.30258509299405,1.88911305141436,7.07580886397839,6.65157187358973,46.097268,9.55958780008612,10.28653662136,3.14561672309128,1.6830284771128,6.63266032203583,0.0161943319838057,0.000262256388401711,0.04
"NLA06608-1073",17,539111.111111111,1.60338458671535,0.294117647058824,0.117065127782358,7.51666482094538,14,0.950957733856824,491888.888927,540995484.96764,13.9999943137474,45.229364,-117.2723703,24.3012032,29,3.086864133,2393.93,17,17060105,11,"Region_10",59.04,1220,68,3,3249,7.71,8.493333,6.250065359,"Blue Mountains","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/13/2007",20.1089214910599,2.63905732961526,2.63905692345427,13.1976769717099,2.83321334405622,2.01712253173004,4.21950770517611,1.09861228866811,45.229364,7.1066061377273,8.0861025356691,2.13928150278938,1.83259192113363,4.07821518029222,0.117065127782358,0.0137042441426998,0.0865051903114187
"NLA06608-1075",16,13926.7015706806,1.80786249401397,0.125,0.342105263157895,9.05341668994545,12,1.32990559990122,1712317.92905,4560994797.631,11.9999999910035,45.352649,-89.47240376,22.97503083,2.6,1.930862295,467.27,7,7070002,51,"Region_5",25.9,7790,406,8,25,6.14,20.913077,5.336797386,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","8/27/2007",22.2408065940551,2.484906649788,2.48490664903829,9.54156325271125,2.77258872223978,2.20314222126411,6.00635315960173,2.07944154167984,45.352649,8.96059613886479,3.2188758248682,3.04037465708593,1.67462573260642,3.25424296870549,0.342105263157895,0.117036011080332,0.015625
"NLA06608-1083",11,96000,2.02709640441234,0.181818181818182,0.289583333333333,9.18579228829824,6,1.12195042540169,259818203.2356,23876727946.33,5.99155891237552,39.993741,-104.5793379,284.4633033,7.9,10.50920713,1544.86,10,10190003,25,"Region_8",600.9,6030,2784,530,435,8.78,19.042857,6.09248366,"High Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","CO","6/29/2007",23.8961700954097,1.79175946922805,1.79035163075095,11.47210347045,2.39789527279837,2.21765797387985,7.93164402145431,6.27287700654617,39.993741,8.70450228972123,6.07534603108868,2.94669207062747,1.80705582452758,6.39842853133988,0.289583333333333,0.0838585069444445,0.0330578512396694
"NLA06608-1086",13,21830.0653594771,1.82453659320008,0.384615384615385,0.379241516966068,8.31337368175016,30,2.12002537453815,77327339.10748,7376224798.861,29.5187335884797,47.344377,-100.0458254,44.4142637,2.6,4.619350134,586.23,10,10160001,42,"Region_8",7200,41470,3950,92,19278,9,28.533333,5.440392157,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","8/27/2007",22.7215277998053,3.40119738166216,3.38502509869278,9.99104344356045,2.56494935746154,2.11786550503032,8.28147085789517,4.52178857704904,47.344377,10.6327255532404,9.86671982834391,3.35107298279734,1.69385114595348,8.88183630500415,0.379241516966068,0.143824128190724,0.14792899408284
"NLA06608-1087",9,887.830229536596,1.58112051645457,0.222222222222222,0.024390243902439,7.29858896807593,28,1.75361428390957,7158855.825565,3889318870.2853,27.568220266623,35.056364,-82.33960673,4.393146145,2.8,0.845930963,294.39,3,3050107,45,"Region_4",24.99,2680,273,14,5855,7.23,17.730769,5.570915033,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","SC","7/20/2007",22.0814998816324,3.3322045101752,3.3166636696921,6.7887805417601,2.19722457733622,1.98768103742664,5.60947179518496,2.63905732961526,35.056364,7.8935720735049,8.67505127603182,2.87530149195998,1.71755931926199,3.21847574484686,0.024390243902439,0.000594883997620464,0.0493827160493827
"NLA06608-1089",9,49702.9702970297,1.67685536191026,0.222222222222222,0.189243027888446,6.92140682236428,18,2.25705074608892,3502051.81887,685435461.9222,18,47.926156,-114.4032969,604.0886892,12.3,11.39443014,1128.1,17,17010208,15,"Region_8",134.8,7200,293,8,6650,8.18,22.848333,5.951111111,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","MT","7/20/2007",20.3455649050833,2.89037175789616,2.89037175789616,10.8138199748267,2.19722457733622,1.93461904699685,5.68017260901707,2.07944154167984,47.926156,8.88183630500415,8.8023721336499,3.1288781606308,1.78357794346808,4.90379219847821,0.189243027888446,0.0358129236043872,0.0493827160493827
"NLA06608-1091",8,5419.08869304332,1.00085853558062,0.125,0.0173010380622837,5.16258211868604,19,1.94165623010441,70750312.70038,3225046448.311,18.0430765574486,46.645548,-99.56622833,1623.508654,4.3,29.68684097,581.54,10,10130103,42,"Region_8",4378,26400,2503,90,18777,9.04,24.32,5.525816993,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","7/16/2007",21.8942131896675,2.94443897916644,2.89276204097256,8.59768294248206,2.07944154167984,1.64143686492791,7.82524529143177,4.49980967033027,46.645548,10.1811192891344,9.84038799559281,3.19129905709797,1.70943110850802,8.38434727808281,0.0173010380622837,0.000299325918032591,0.015625
"NLA06608-1096",14,1513.14336204992,2.28060840122396,0.714285714285714,0.854014598540146,12.2307103412161,34,2.91306835315783,62063951.1293,19350298041.79,33.9998893472765,42.802832,-98.6667271,58.97621997,2.5,7.114667395,458.42,10,10150007,42,"Region_7",235.6,2080,665,171,56074,8.54,23.644444,5.840915033,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","NE","8/2/2007",23.6859736589801,3.52636052461616,3.526357270119,7.32194446280245,2.63905732961526,2.50395002987798,6.49978704065585,5.14166355650266,42.802832,7.64012317269536,10.9344275259704,3.16312816133428,1.7648874682994,5.46213545177743,0.854014598540146,0.729340934519687,0.510204081632653
"NLA06608-1100",12,46059.1403759481,1.92914452772946,0.25,0.498806682577566,7.92637799092966,13,1.02182207307381,6330229.219833,119978490071.589,12.6952620930613,39.036183,-94.76922848,55.86729628,8,5.715020409,251,10,10270104,40,"Region_7",555.5,3100,262,8,1246,8.31,24.05,5.515947712,"Central Irregular Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","KS","6/28/2007",25.5105783142579,2.56494935746154,2.54122886032055,10.7376815100644,2.484906649788,2.07019618362981,5.5683445037611,2.07944154167984,39.036183,8.03915739047324,7.1276936993474,3.18013499655177,1.70764348055328,6.31986860907968,0.498806682577566,0.248808106584036,0.0625
"NLA06608-1101",11,8212.09182023925,0.884795097011686,0.363636363636364,0.047244094488189,5.28016812188077,28,1.6914875380501,13758986.259832,3931125345.34454,27.6407548644428,41.169214,-74.46409963,128.792843,3.4,7.996450479,360.99,2,2020007,58,"Region_2",397.7,5530,1713,109,10940,8.68,12.989167,5.61496732,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH MAN-MADE","NJ","9/9/2007",22.0921915692539,3.3322045101752,3.31929130910696,9.0133629593037,2.39789527279837,1.66395793847655,7.44600149832412,4.69134788222914,41.169214,8.61794309451638,9.30018107597597,2.56411570237537,1.7254357680488,5.98569795221364,0.047244094488189,0.00223200446400893,0.132231404958678
"NLA06608-1102",17,4609.23896343337,2.0307056385268,0.235294117647059,0.486666666666667,9.5290189970727,28,2.24670796901306,3120222.22221,1355871030.5342,27.9848265383614,48.042727,-91.80243774,11.79561821,13.4,1.634214872,422.34,9,9030001,50,"Region_5",24.94,4970,230,4,325,7.1,23.732308,4.946862745,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MN","7/16/2007",21.0277099117158,3.3322045101752,3.33166245394503,8.43581803850892,2.83321334405622,2.25434177397018,5.4380793089232,1.38629436111989,48.042727,8.51117511909067,5.78382518232974,3.16683732656939,1.59875358676263,3.21647294025189,0.486666666666667,0.236844444444444,0.055363321799308
"NLA06608-1103",26,3388.88888888889,2.39568525713388,0.307692307692308,0.0901639344262295,14.5314812151345,25,2.17537534579861,903322.514451,171381731.21465,24.9979604959886,40.209255,-83.14039964,367.9788005,12,36.6577122,257.81,5,5060001,55,"Region_5",364.8,8170,6469,224,8366,8.13,21.2,5.702875817,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","OH","8/28/2007",18.9594039727685,3.2188758248682,3.2187942413799,8.12825738525928,3.25809653802148,2.67631741424019,8.77477681604399,5.41164605185504,40.209255,9.00822418785405,9.03193115200214,3.05400118167797,1.74097057690664,5.89934925820018,0.0901639344262295,0.00812953507121742,0.0946745562130178
"NLA06608-1107",7,8738.66446826051,1.62798038932323,0,0,4.99996699415045,34,2.25247110606038,46382054.59852,16934524356.6397,33.5853360800249,45.89057,-99.03925508,58.99780354,1,5.787080996,615.57,10,10130106,42,"Region_8",2870,63370,7750,733,40712,8.8,25.1875,5.643529412,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","SD","8/27/2007",23.5526202364113,3.52636052461616,3.5140895455178,9.07551265013825,1.94591014905531,1.6094313112424,8.95544812234739,6.59714570188665,45.89057,11.0567458423176,10.6142781682687,3.2263478397069,1.73050965205939,7.96206730875367,0,0,0
"NLA06608-1108",16,26574.4922041962,2.44042345829478,0.75,0.39020979020979,8.78452817240696,38,2.70013550074725,194622730.1577,61263370654.117,37.4436970236791,39.347955,-88.46818961,363.2721174,7.2,29.70944125,192.87,5,5120114,54,"Region_5",346.4,4940,1328,126,901,8.82,24.2,5.829607843,"Central Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IL","6/21/2007",24.8384479589418,3.63758615972639,3.62283839202497,10.1877070950011,2.77258872223978,2.17299201187651,7.19142933003638,4.83628190695148,39.347955,8.50512061018197,6.80350525760834,3.18635263316264,1.76294973274836,5.84759417668828,0.39020979020979,0.152263680375568,0.5625
"NLA06608-1111",8,51160.7910576096,1.33117969316129,0.375,0.0974789915966387,6.51474748947139,24,0.207675550413735,203927703.6669,2805691480.3544,15.6683097731735,44.430652,-96.29030059,34.05381208,1.5,2.496046325,521.78,7,7020004,46,"Region_5",1120,11850,1500,193,37218,8.38,24.02381,5.548169935,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","MN","7/10/2007",21.7549158626011,3.17805383034795,2.75164018668125,10.8427287179972,2.07944154167984,1.87406845149436,7.3132203870903,5.26269018890489,44.430652,9.38008314656328,10.5245477942012,3.17904542189185,1.71346813194024,7.02108396428914,0.0974789915966387,0.00950215380269755,0.140625
"NLA06608-1113",11,943.980191891055,1.84699005246181,0.181818181818182,0.0655737704918033,9.41555355382649,33,2.29786570502539,2212990.768592,1827845633.56703,32.9247468193827,35.798472,-81.29840323,1558.997979,20.3,152.522911,283.34,3,3050101,45,"Region_4",54.55,1930,118,9,8493,7.55,27.632,5.560261438,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","NC","7/16/2007",21.3264038608804,3.49650756146648,3.49422455798346,6.8501051827591,2.39789527279837,2.24236295526409,4.77068462446567,2.19722457733622,35.798472,7.56527528189893,9.04699757378001,3.31897452140432,1.71564512838005,3.99911771227908,0.0655737704918033,0.00429991937651169,0.0330578512396694
"NLA06608-1114",13,2611.32490379329,1.68047320618054,0.692307692307692,0.947368421052632,8.64104349669222,40,2.49608999957544,1954044.954007,1705855528.0935,39.9129645037452,30.471586,-88.61259404,25.56557379,5,4.69236045,15,3,3170006,75,"Region_4",806,5070,558,63,7351,7.25,25.433333,5.621633987,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","MS","6/21/2007",21.2573325978423,3.68887945411394,3.68670119602505,7.8676129974927,2.56494935746154,2.15652335060336,6.32435896238131,4.14313472639153,30.471586,8.53109609658523,8.90259163737409,3.23606063651614,1.72662236666525,6.69208374250663,0.947368421052632,0.897506925207756,0.479289940828402
"NLA06608-1115",21,23641.6146148163,2.3807147137107,0.19047619047619,0.367897727272727,12.8696025053197,29,1.98135880838269,8607703.70413,2027224934.28228,28.8458080756455,41.638973,-87.52959736,37.63786499,4.9,3.782105666,177.59,4,4040001,54,"Region_5",631.2,10450,1041,19,618,8.68,15.1,5.707189542,"Central Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IL","7/30/2007",21.4299336673185,3.36729582998647,3.36196468172608,10.0707637693068,3.04452243772342,2.55486813576353,6.94793706861497,2.94443897916644,41.638973,9.25435725739296,6.42648845745769,2.71469474382088,1.74172670319861,6.44762276953166,0.367897727272727,0.135348737732438,0.036281179138322
"NLA06608-1119",12,14335.2835397513,1.42538608896464,0.333333333333333,0.519434628975265,7.56168958025589,17,0.318954073062933,17489373.86747,451786762.3741,16.5078374021281,40.757755,-109.6229151,49.90333868,6.4,4.682870446,2827.96,14,14060002,19,"Region_8",30.1,4990,265,16,3177,7.08,28.95,6.062222222,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","8/30/2007",19.9287208618215,2.83321334405622,2.80383526220093,9.57047915766502,2.484906649788,2.02309465467323,5.57972982598622,2.77258872223978,40.757755,8.51519118874556,8.06369263426952,3.365570204019,1.80207643616233,3.40452517175483,0.519434628975265,0.269812333778671,0.111111111111111
"NLA06608-1120",14,24327.1829827242,1.44434797531361,0.214285714285714,0.0209339774557166,8.21549752515045,26,1.0740306881367,15385777.777462,1714929325.4906,25.7694149802926,37.146894,-90.79086629,658.9323227,8.7,36.68652074,151.74,11,11010007,39,"Region_7",274.5,1100,165,144,8130,8.53,24.375,5.779084967,"Ozark Highlands","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","MO","8/27/2007",21.2626377070887,3.25809653802148,3.24918832282695,10.0993496453801,2.63905732961526,2.1060223126682,5.10594547390058,4.969813299576,37.146894,7.00306545878646,9.00331620254186,3.19355801688391,1.75424535994429,5.61495126094959,0.0209339774557166,0.00043823141211645,0.0459183673469388
