Samp_ID,TSN,PHYLUM,CLASS,ORDER,FAMILY,GENUS,FFG,count,Vol,Den
Lake_33,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,6,3.483597122,1.722357606
Lake_33,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,6,3.483597122,1.722357606
Lake_33,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,6,3.483597122,1.722357606
Lake_33,83937,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Eubosmina,Herbivores,13,3.483597122,3.731774813
Lake_33,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,23,3.483597122,6.602370823
Lake_33,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,19,3.483597122,5.454132419
Lake_33,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,21,3.483597122,6.028251621
Lake_33,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,53,3.483597122,15.21415885
Lake_33,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,32,3.483597122,9.185907232
Lake_33,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,1,3.483597122,0.287059601
Lake_33,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,123,3.483597122,35.30833092
Lake_33,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,3.483597122,0.287059601
Lake_34,83973,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,,Herbivores,5,18.77402863,0.266325364
Lake_34,59235,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Omnivorous,4,18.77402863,0.213060291
Lake_34,58633,Rotifera,Eurotatoria,Ploima,Lecanidae,,Herbivores,22,18.77402863,1.1718316
Lake_34,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,32,18.77402863,1.704482327
Lake_34,83905,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Herbivores,70,18.77402863,3.72855509
Lake_34,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,72,18.77402863,3.835085235
Lake_34,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,92,18.77402863,4.900386689
Lake_34,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,18.77402863,0.053265073
Lake_34,59434,Rotifera,Eurotatoria,Collothecaceae,Collothecidae,Collotheca,Herbivores,1,18.77402863,0.053265073
Lake_34,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,2,18.77402863,0.106530145
Lake_35,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,5,18.32264881,0.272886309
Lake_35,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,3,18.32264881,0.163731785
Lake_35,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,56,18.32264881,3.056326658
Lake_35,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,68,18.32264881,3.711253799
Lake_35,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,84,18.32264881,4.584489987
Lake_35,83874,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,80,18.32264881,4.36618094
Lake_35,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,18.32264881,0.054577262
Lake_35,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,1,18.32264881,0.054577262
Lake_35,58352,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,18.32264881,0.054577262
Lake_36,58525,Rotifera,Eurotatoria,Ploima,Brachionidae,Anuraeopsis,Herbivores,1,13.79300613,0.072500512
Lake_36,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,13.79300613,0.072500512
Lake_36,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,1,13.79300613,0.072500512
Lake_36,58246,Rotifera,Eurotatoria,,,,Herbivores,1,13.79300613,0.072500512
Lake_36,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,4,13.79300613,0.290002046
Lake_36,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,6,13.79300613,0.435003069
Lake_36,83937,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Eubosmina,Herbivores,7,13.79300613,0.507503581
Lake_36,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,7,13.79300613,0.507503581
Lake_36,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,10,13.79300613,0.725005115
Lake_36,58352,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,3,13.79300613,0.217501535
Lake_36,59255,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Predaceous,30,13.79300613,2.175015345
Lake_36,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,31,13.79300613,2.247515857
Lake_36,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,44,13.79300613,3.190022506
Lake_36,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,13,13.79300613,0.94250665
Lake_36,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,27,13.79300613,1.957513811
Lake_36,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,29,13.79300613,2.102514834
Lake_36,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,85,13.79300613,6.162543478
Lake_36,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,1,13.79300613,0.072500512
Lake_36,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,13.79300613,0.072500512
Lake_36,83874,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,13.79300613,0.072500512
Lake_37,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,1,23.68508772,0.042220658
Lake_37,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,1,23.68508772,0.042220658
Lake_37,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,23.68508772,0.042220658
Lake_37,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,1,23.68508772,0.042220658
Lake_37,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,2,23.68508772,0.084441317
Lake_37,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,3,23.68508772,0.126661975
Lake_37,59255,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Predaceous,4,23.68508772,0.168882634
Lake_37,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,5,23.68508772,0.211103292
Lake_37,733321,Arthropoda,Arachnida,,,,Predaceous,5,23.68508772,0.211103292
Lake_37,59282,Rotifera,Eurotatoria,Ploima,Synchaetidae,Ploesoma,Predaceous,7,23.68508772,0.295544609
Lake_37,59235,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Omnivorous,12,23.68508772,0.506647902
Lake_37,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,13,23.68508772,0.54886856
Lake_37,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,13,23.68508772,0.54886856
Lake_37,59434,Rotifera,Eurotatoria,Collothecaceae,Collothecidae,Collotheca,Herbivores,27,23.68508772,1.139957779
Lake_37,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,32,23.68508772,1.351061072
Lake_37,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,82,23.68508772,3.462093997
Lake_37,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,88,23.68508772,3.715417947
Lake_37,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,3,23.68508772,0.126661975
Lake_37,83874,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,3,23.68508772,0.126661975
Lake_37,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,7,23.68508772,0.295544609
Lake_38,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,1,4.098782609,0.243974881
Lake_38,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,1,4.098782609,0.243974881
Lake_38,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,22,4.098782609,5.367447386
Lake_38,59175,Rotifera,Eurotatoria,Ploima,Gastropodidae,Gastropus,Herbivores,3,4.098782609,0.731924644
Lake_38,59322,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Pompholyx,Herbivores,53,4.098782609,12.9306687
Lake_38,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,8,4.098782609,1.95179905
Lake_38,58487,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,8,4.098782609,1.95179905
Lake_38,83905,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Herbivores,8,4.098782609,1.95179905
Lake_38,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,80,4.098782609,19.5179905
Lake_38,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,101,4.098782609,24.641463
Lake_38,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,1,4.098782609,0.243974881
Lake_38,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,4.098782609,0.243974881
Lake_38,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,4.098782609,0.243974881
Lake_39,88599,Arthropoda,Maxillopoda,Poecilostomatoida,Ergasilidae,Ergasilus,Omnivorous,2,7.333756906,0.272711521
Lake_39,59235,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Omnivorous,2,7.333756906,0.272711521
Lake_39,58559,Rotifera,Eurotatoria,Ploima,Brachionidae,Platyias,Predaceous,2,7.333756906,0.272711521
Lake_39,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,3,7.333756906,0.409067281
Lake_39,59434,Rotifera,Eurotatoria,Collothecaceae,Collothecidae,Collotheca,Herbivores,4,7.333756906,0.545423042
Lake_39,58487,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,3,7.333756906,0.409067281
Lake_39,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,5,7.333756906,0.681778802
Lake_39,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,14,7.333756906,1.908980647
Lake_39,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,21,7.333756906,2.86347097
Lake_39,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,23,7.333756906,3.136182491
Lake_39,58352,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,49,7.333756906,6.681432263
Lake_39,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,57,7.333756906,7.772278347
Lake_39,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,113,7.333756906,15.40820093
Lake_39,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,7.333756906,0.13635576
Lake_39,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,1,7.333756906,0.13635576
Lake_39,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,1,7.333756906,0.13635576
Lake_4,59255,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Predaceous,1,22.58493409,0.044277304
Lake_4,83936,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Bosmina,Herbivores,1,22.58493409,0.044277304
Lake_4,83862,Arthropoda,Branchiopoda,Diplostraca,Sididae,Sida,Herbivores,2,22.58493409,0.088554609
Lake_4,83957,Arthropoda,Branchiopoda,Diplostraca,Holopediidae,Holopedium,Herbivores,3,22.58493409,0.132831913
Lake_4,85855,Arthropoda,Maxillopoda,Calanoida,Temoridae,,Predaceous,5,22.58493409,0.221386522
Lake_4,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,6,22.58493409,0.265663826
Lake_4,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,7,22.58493409,0.30994113
Lake_4,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,9,22.58493409,0.398495739
Lake_4,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,10,22.58493409,0.442773043
Lake_4,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,19,22.58493409,0.841268782
Lake_4,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,18,22.58493409,0.796991478
Lake_4,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,18,22.58493409,0.796991478
Lake_4,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,26,22.58493409,1.151209913
Lake_4,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,45,22.58493409,1.992478695
Lake_4,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,129,22.58493409,5.71177226
Lake_4,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,22.58493409,0.044277304
Lake_4,83874,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,4,22.58493409,0.177109217
Lake_4,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,1,22.58493409,0.044277304
Lake_40,83973,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,,Herbivores,1,16.99510549,0.05884047
Lake_40,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,1,16.99510549,0.05884047
Lake_40,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,12,16.99510549,0.706085644
Lake_40,58352,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,13,16.99510549,0.764926114
Lake_40,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,2,16.99510549,0.117680941
Lake_40,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,55,16.99510549,3.236225868
Lake_40,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,15,16.99510549,0.882607055
Lake_40,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,197,16.99510549,11.59157265
Lake_40,83874,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,2,16.99510549,0.117680941
Lake_40,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,8,16.99510549,0.470723763
Lake_40,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,16.99510549,0.05884047
Lake_5,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,1,63.05296,0.015859684
Lake_5,83905,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Herbivores,21,63.05296,0.333053357
Lake_5,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,34,63.05296,0.539229245
Lake_5,59282,Rotifera,Eurotatoria,Ploima,Synchaetidae,Ploesoma,Predaceous,4,63.05296,0.063438735
Lake_5,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,4,63.05296,0.063438735
Lake_5,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,61,63.05296,0.967440704
Lake_5,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,5,63.05296,0.079298418
Lake_5,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,27,63.05296,0.428211459
Lake_5,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,130,63.05296,2.061758877
Lake_5,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,63.05296,0.015859684
Lake_5,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,63.05296,0.015859684
Lake_5,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,63.05296,0.015859684
Lake_6,58578,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,Herbivores,1,210.7944915,0.004743957
Lake_6,58538,Rotifera,Eurotatoria,Ploima,Trichotriidae,Macrochaetus,Predaceous,1,210.7944915,0.004743957
Lake_6,59255,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Predaceous,1,210.7944915,0.004743957
Lake_6,59185,Rotifera,Eurotatoria,Ploima,Dicranophoridae,Wierzejskiella,Predaceous,1,210.7944915,0.004743957
Lake_6,58633,Rotifera,Eurotatoria,Ploima,Lecanidae,,Herbivores,1,210.7944915,0.004743957
Lake_6,83936,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Bosmina,Herbivores,3,210.7944915,0.014231871
Lake_6,84116,Arthropoda,Branchiopoda,Diplostraca,Macrothricidae,,Herbivores,3,210.7944915,0.014231871
Lake_6,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,3,210.7944915,0.014231871
Lake_6,58246,Rotifera,Eurotatoria,,,,Herbivores,3,210.7944915,0.014231871
Lake_6,83899,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Simocephalus,Herbivores,4,210.7944915,0.018975828
Lake_6,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,4,210.7944915,0.018975828
Lake_6,733321,Arthropoda,Arachnida,,,,Predaceous,5,210.7944915,0.023719785
Lake_6,83973,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,,Herbivores,6,210.7944915,0.028463742
Lake_6,127917,Arthropoda,Insecta,Diptera,Chironomidae,,Predaceous,9,210.7944915,0.042695613
Lake_6,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,24,210.7944915,0.113854968
Lake_6,58633,Rotifera,Eurotatoria,Ploima,Lecanidae,,Herbivores,31,210.7944915,0.147062666
Lake_6,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,43,210.7944915,0.20399015
Lake_6,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,71,210.7944915,0.336820946
Lake_6,83905,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Herbivores,83,210.7944915,0.39374843
Lake_6,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,1,210.7944915,0.004743957
Lake_6,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,1,210.7944915,0.004743957
Lake_6,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,1,210.7944915,0.004743957
Lake_7,58487,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,1,17.73509165,0.056385387
Lake_7,59297,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Testudinella,Herbivores,1,17.73509165,0.056385387
Lake_7,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,17.73509165,0.056385387
Lake_7,88599,Arthropoda,Maxillopoda,Poecilostomatoida,Ergasilidae,Ergasilus,Omnivorous,2,17.73509165,0.112770773
Lake_7,59167,Rotifera,Eurotatoria,Ploima,Gastropodidae,Ascomorpha,Herbivores,4,17.73509165,0.225541547
Lake_7,59282,Rotifera,Eurotatoria,Ploima,Synchaetidae,Ploesoma,Predaceous,5,17.73509165,0.281926933
Lake_7,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,5,17.73509165,0.281926933
Lake_7,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,5,17.73509165,0.281926933
Lake_7,83973,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,,Herbivores,3,17.73509165,0.16915616
Lake_7,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,4,17.73509165,0.225541547
Lake_7,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,13,17.73509165,0.733010026
Lake_7,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,8,17.73509165,0.451083093
Lake_7,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,23,17.73509165,1.296863893
Lake_7,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,15,17.73509165,0.8457808
Lake_7,59322,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Pompholyx,Herbivores,28,17.73509165,1.578790826
Lake_7,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,84,17.73509165,4.736372479
Lake_7,59175,Rotifera,Eurotatoria,Ploima,Gastropodidae,Gastropus,Herbivores,95,17.73509165,5.356611732
Lake_7,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,17.73509165,0.056385387
Lake_7,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,2,17.73509165,0.112770773
Lake_7,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,1,17.73509165,0.056385387
Lake_8,58578,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,Herbivores,1,60.86652651,0.016429392
Lake_8,83937,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Eubosmina,Herbivores,3,60.86652651,0.049288175
Lake_8,59425,Rotifera,Eurotatoria,Flosculariaceae,Filiniidae,Filinia,Omnivorous,2,60.86652651,0.032858783
Lake_8,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,3,60.86652651,0.049288175
Lake_8,58486,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,Omnivorous,1,60.86652651,0.016429392
Lake_8,59074,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,Predaceous,1,60.86652651,0.016429392
Lake_8,bbbbb,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,6,60.86652651,0.09857635
Lake_8,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,7,60.86652651,0.115005741
Lake_8,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,43,60.86652651,0.706463839
Lake_8,59322,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Pompholyx,Herbivores,30,60.86652651,0.492881748
Lake_8,59235,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Omnivorous,2,60.86652651,0.032858783
Lake_8,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,27,60.86652651,0.443593573
Lake_8,59255,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Predaceous,32,60.86652651,0.525740532
Lake_8,125923,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Predaceous,1,60.86652651,0.016429392
Lake_8,83879,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Herbivores,1,60.86652651,0.016429392
Lake_8,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,47,60.86652651,0.772181406
Lake_8,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,95,60.86652651,1.560792203
Lake_9,59235,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Omnivorous,1,38.0166309,0.026304277
Lake_9,59350,Rotifera,Eurotatoria,Flosculariaceae,Hexarthridae,Hexarthra,Omnivorous,2,38.0166309,0.052608555
Lake_9,127917,Arthropoda,Insecta,Diptera,Chironomidae,,Predaceous,5,38.0166309,0.131521386
Lake_9,59282,Rotifera,Eurotatoria,Ploima,Synchaetidae,Ploesoma,Predaceous,7,38.0166309,0.184129941
Lake_9,59270,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Omnivorous,6,38.0166309,0.157825664
Lake_9,83936,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Bosmina,Herbivores,15,38.0166309,0.394564159
Lake_9,88634,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,,Predaceous,17,38.0166309,0.447172714
Lake_9,aaaaa,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,Herbivores,27,38.0166309,0.710215486
Lake_9,83837,Arthropoda,Branchiopoda,Diplostraca,Sididae,Diaphanosoma,Herbivores,88,38.0166309,2.3147764
Lake_9,83905,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Herbivores,128,38.0166309,3.36694749
Lake_9,59434,Rotifera,Eurotatoria,Collothecaceae,Collothecidae,Collotheca,Herbivores,1,38.0166309,0.026304277
Lake_9,85779,Arthropoda,Maxillopoda,Calanoida,Diaptomidae,,Herbivores,1,38.0166309,0.026304277
Lake_9,59411,Rotifera,Eurotatoria,Flosculariaceae,Conochilidae,,Herbivores,1,38.0166309,0.026304277
